Customer Code,# of Receivers,Profit per Receiver,Profit per Receiver Bucket,# of PPV Orders (last 12 Months),Profit per PPV order,Profit per PPV order Bucket,DVR Service,DVR Service Profit,DVR Service Profit Bucket,HD Programming Service,HD Service Profit,HD Service Profit Bucket,Total Profit,Total Profit Buckets,Responder Rating,Est. Mortgage Loan Amount,Dwelling Type,Photography,Gardening,Cooking,Gourmet Food,Home Business,Readers,New Age,Upscale,Computer,Age,Marital Status,Education,Household Income,Gender,Homeowner,Number of Total Rooms,Customer Count,Age Group,Dwelling Type Details,Education Status Details,Cluster
16877,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,2,97771,4,1,1,1,1,0,1,1,0,0,64,1,1,30000,1,0,5.33,1,55-69,Unknown,High School,4
16878,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,1,102869,2,0,0,0,0,0,0,0,1,0,68,1,1,30000,1,1,6,1,55-69,Single Family,High School,4
16879,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,0,97771,2,0,0,0,0,0,0,0,0,0,41,0,2,42500,1,0,7,1,35-44,Single Family,Some College,4
16880,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,0,59610,2,0,1,0,1,1,1,1,0,0,46,1,2,42500,0,1,4,1,45-54,Single Family,Some College,4
16881,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,0,78544,2,0,1,1,0,1,1,0,1,1,40,1,2,42500,0,1,6,1,35-44,Single Family,Some College,4
16882,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,3,111083,2,0,1,0,1,0,1,1,0,1,42,1,1,62500,1,0,6,1,35-44,Single Family,High School,4
16883,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,0,120709,4,0,0,0,0,0,0,0,0,1,24,1,2,62500,1,0,8,1,18-24,Unknown,Some College,4
16884,7,350,$350,1,2,$2,0,0,$0,1,10,$10,362,$362,0,107966,2,0,0,0,1,0,0,1,0,0,43,1,1,62500,1,0,6,1,35-44,Single Family,High School,4
16885,7,350,$350,5,10,$10,0,0,$0,0,0,$0,360,$360,1,110515,2,0,0,0,0,0,0,0,1,0,43,1,1,30000,0,0,10,1,35-44,Single Family,High School,1
16886,7,350,$350,5,10,$10,0,0,$0,0,0,$0,360,$360,2,115612,2,0,0,0,0,0,0,0,0,0,27,0,2,30000,0,0,8,1,25-34,Single Family,Some College,1
16887,7,350,$350,5,10,$10,0,0,$0,0,0,$0,360,$360,1,100320,2,0,0,0,0,1,0,0,0,0,29,0,1,62500,0,0,5,1,25-34,Single Family,High School,1
16888,7,350,$350,2,4,$4,0,0,$0,1,10,$10,364,$364,0,100320,2,0,1,0,0,0,0,0,0,0,24,1,1,8000,1,0,5.38,1,18-24,Single Family,High School,4
16889,7,350,$350,2,4,$4,0,0,$0,1,10,$10,364,$364,0,107966,2,0,0,0,0,0,0,0,0,0,52,0,1,8000,0,1,6,1,45-54,Single Family,High School,4
16890,7,350,$350,2,4,$4,0,0,$0,1,10,$10,364,$364,0,105417,2,0,0,0,0,0,0,0,0,0,45,0,1,30000,1,0,5.67,1,45-54,Single Family,High School,4
16891,7,350,$350,2,4,$4,0,0,$0,1,10,$10,364,$364,2,110515,4,0,0,0,0,0,0,0,0,0,30,0,2,42500,0,0,6,1,25-34,Unknown,Some College,4
16892,7,350,$350,2,4,$4,0,0,$0,1,10,$10,364,$364,2,97771,2,0,0,0,0,0,0,0,0,0,40,1,2,62500,1,0,6.5,1,35-44,Single Family,Some College,4
16893,7,350,$350,2,4,$4,0,0,$0,1,10,$10,364,$364,0,601449,2,0,0,1,0,1,1,0,1,1,28,1,2,62500,0,1,7.33,1,25-34,Single Family,Some College,4
16894,7,350,$350,6,12,$12,0,0,$0,0,0,$0,362,$362,2,105417,4,0,0,1,0,1,1,0,0,1,32,1,1,42500,1,0,7,1,25-34,Unknown,High School,1
16895,7,350,$350,6,12,$12,0,0,$0,0,0,$0,362,$362,0,113063,2,0,0,0,0,0,0,0,0,0,32,0,2,42500,1,0,4.12,1,25-34,Single Family,Some College,1
16896,7,350,$350,6,12,$12,0,0,$0,0,0,$0,362,$362,3,110515,4,0,0,0,0,0,0,0,0,0,36,1,1,42500,0,1,5,1,35-44,Unknown,High School,1
16897,7,350,$350,6,12,$12,0,0,$0,0,0,$0,362,$362,0,115612,2,0,0,0,0,0,0,0,0,0,37,0,2,42500,0,0,7.2,1,35-44,Single Family,Some College,1
16898,7,350,$350,6,12,$12,0,0,$0,0,0,$0,362,$362,2,110515,2,0,0,1,0,0,1,0,0,1,36,0,1,62500,0,0,4,1,35-44,Single Family,High School,1
16899,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,4,0,0,0,0,0,0,0,0,0,43,0,1,8000,0,1,5.33,1,35-44,Unknown,High School,2
16900,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,97067,4,0,0,0,0,0,0,0,0,0,58,1,1,8000,0,1,5,1,55-69,Unknown,High School,2
16901,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,113063,4,0,0,0,0,0,0,0,0,0,40,0,2,8000,0,0,5,1,35-44,Unknown,Some College,2
16902,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,120709,2,0,0,0,0,0,0,0,0,0,31,1,3,8000,0,0,5,1,25-34,Single Family,Completed College,2
16903,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,118497,2,0,0,0,0,0,0,0,0,0,80,0,3,8000,0,1,5,1,70-Above,Single Family,Completed College,2
16904,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,2,0,0,0,0,0,0,0,0,0,41,0,1,8000,0,0,5.3,1,35-44,Single Family,High School,2
16905,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,231922,4,0,1,0,0,0,0,0,0,1,61,1,1,8000,0,1,8,1,55-69,Unknown,High School,2
16906,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,102869,2,0,1,0,0,0,1,0,0,1,57,0,1,8000,0,0,6,1,55-69,Single Family,High School,2
16907,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,102869,2,0,1,0,0,0,1,0,1,1,58,0,2,8000,0,0,3,1,55-69,Single Family,Some College,2
16908,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,104826,4,0,0,0,0,0,1,0,0,1,75,0,1,8000,0,0,5,1,70-Above,Unknown,High School,2
16909,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,89092,2,0,1,1,1,0,1,0,0,1,79,1,1,8000,0,0,5,1,70-Above,Single Family,High School,2
16910,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,87862,2,0,0,0,0,0,0,0,0,0,27,0,1,8000,0,0,5,1,25-34,Single Family,High School,2
16911,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,111530,4,0,0,0,0,0,0,0,0,0,37,1,1,8000,0,0,5.5,1,35-44,Unknown,High School,2
16912,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,4,0,0,0,0,0,0,0,0,0,37,0,3,8000,0,0,5.65,1,35-44,Unknown,Completed College,2
16913,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,107966,2,0,0,0,0,0,0,0,0,1,22,0,1,8000,0,0,5.77,1,18-24,Single Family,High School,2
16914,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,1,0,0,0,0,40,0,1,8000,0,0,6,1,35-44,Single Family,High School,2
16915,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100582,2,0,1,1,0,1,1,0,0,1,63,0,4,8000,0,1,7,1,55-69,Single Family,Graduate School,2
16916,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,115612,2,0,0,0,0,1,1,0,0,1,32,0,2,8000,0,0,7,1,25-34,Single Family,Some College,2
16917,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,94971,0,0,0,0,0,0,0,0,0,1,23,1,4,8000,0,1,7,1,18-24,Unknown,Graduate School,2
16918,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,113063,4,0,0,0,0,0,0,0,0,1,40,0,2,8000,0,0,7,1,35-44,Unknown,Some College,2
16919,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,102869,4,0,0,0,0,0,0,0,0,1,62,1,1,8000,0,1,4.83,1,55-69,Unknown,High School,2
16920,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,4,0,1,0,0,1,0,0,0,1,82,1,1,8000,0,1,10,1,70-Above,Unknown,High School,2
16921,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,105417,4,0,1,1,1,0,1,0,0,1,51,0,1,8000,0,0,5,1,45-54,Unknown,High School,2
16922,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,113063,2,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,6,1,45-54,Single Family,High School,2
16923,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,3,90560,2,0,0,0,0,1,0,0,0,0,77,1,1,8000,0,0,5.44,1,70-Above,Single Family,High School,2
16924,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,100320,4,0,1,0,0,0,1,0,1,0,87,1,1,8000,0,0,8,1,70-Above,Unknown,High School,2
16925,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,2,0,0,0,0,0,0,0,0,0,52,0,1,8000,0,0,5.42,1,45-54,Single Family,High School,2
16926,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,107966,4,0,0,0,0,0,0,0,0,0,35,0,1,8000,0,0,4.51,1,35-44,Unknown,High School,2
16927,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,158747,2,0,0,0,0,0,0,0,1,1,30,1,1,8000,0,1,6.33,1,25-34,Single Family,High School,2
16928,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,3,107966,4,0,0,0,0,0,0,0,0,1,54,0,2,8000,0,0,6.5,1,45-54,Unknown,Some College,2
16929,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,209504,2,0,0,1,0,0,1,0,0,1,40,0,1,8000,0,1,7,1,35-44,Single Family,High School,2
16930,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,118161,4,0,0,0,0,0,0,0,0,0,23,0,3,8000,0,0,6.5,1,18-24,Unknown,Completed College,2
16931,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,107966,2,0,0,0,0,1,0,0,1,1,42,1,1,8000,0,0,8,1,35-44,Single Family,High School,2
16932,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,4,0,0,0,0,0,0,0,0,0,35,0,1,8000,0,0,9.67,1,35-44,Unknown,High School,2
16933,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,100320,4,0,0,0,0,0,1,0,0,1,44,0,2,8000,0,0,7.9,1,35-44,Unknown,Some College,2
16934,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,31,0,1,8000,0,0,3.97,1,25-34,Single Family,High School,2
16935,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,110515,0,0,0,0,0,0,0,0,0,0,54,0,1,8000,0,0,4,1,45-54,Unknown,High School,2
16936,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,26,1,1,8000,0,0,4,1,25-34,Single Family,High School,2
16937,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,78816,2,0,0,0,0,0,0,0,1,0,40,0,2,8000,0,1,4,1,35-44,Single Family,Some College,2
16938,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,107966,2,0,0,0,0,0,0,0,0,0,20,1,1,8000,0,1,4,1,18-24,Single Family,High School,2
16939,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,2,0,0,0,0,0,0,0,0,0,66,0,1,8000,0,0,4,1,55-69,Single Family,High School,2
16940,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,37,0,1,8000,0,0,4,1,35-44,Single Family,High School,2
16941,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,110515,2,0,1,1,0,0,1,0,1,1,69,0,1,8000,0,0,4,1,55-69,Single Family,High School,2
16942,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,107966,2,0,0,0,0,0,0,0,0,0,32,0,1,8000,0,0,4,1,25-34,Single Family,High School,2
16943,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,107966,4,0,0,1,0,0,0,0,0,0,36,0,2,8000,0,0,4.15,1,35-44,Unknown,Some College,2
16944,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,100320,2,0,0,1,0,0,1,0,0,0,48,0,1,8000,0,0,4.71,1,45-54,Single Family,High School,2
16945,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,3,147954,4,0,0,0,0,0,0,0,1,0,59,0,3,8000,0,0,5,1,55-69,Unknown,Completed College,2
16946,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,115612,2,0,0,0,0,0,0,0,0,0,58,1,1,8000,0,0,5,1,55-69,Single Family,High School,2
16947,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,2,0,0,0,0,0,0,0,0,0,32,1,1,8000,0,0,5,1,25-34,Single Family,High School,2
16948,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,2,0,1,0,0,1,1,0,1,1,31,0,3,8000,0,0,5,1,25-34,Single Family,Completed College,2
16949,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,115612,4,0,0,0,0,0,0,0,0,0,62,0,1,8000,0,1,5,1,55-69,Unknown,High School,2
16950,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,107966,2,0,0,0,0,0,0,0,0,0,36,0,1,8000,0,0,5,1,35-44,Single Family,High School,2
16951,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,2,0,0,0,0,0,0,0,0,0,40,0,1,8000,0,0,5,1,35-44,Single Family,High School,2
16952,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,115612,2,0,0,0,0,0,0,0,1,0,29,0,1,8000,0,0,5,1,25-34,Single Family,High School,2
16953,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,2,0,1,1,0,0,1,0,0,0,29,0,1,8000,0,0,5,1,25-34,Single Family,High School,2
16954,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,102869,4,0,0,0,0,0,0,0,0,0,32,0,1,8000,0,0,5,1,25-34,Unknown,High School,2
16955,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,123914,2,0,0,0,0,0,0,0,0,0,26,0,1,8000,0,1,5,1,25-34,Single Family,High School,2
16956,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,118161,2,0,0,0,0,0,0,0,0,0,27,0,1,8000,0,0,5,1,25-34,Single Family,High School,2
16957,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,110515,2,0,0,0,0,0,0,0,0,0,20,0,1,8000,0,0,5,1,18-24,Single Family,High School,2
16958,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,2,0,0,0,0,0,0,0,0,0,51,0,1,8000,0,0,5,1,45-54,Single Family,High School,2
16959,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,2,0,0,0,0,0,0,0,0,0,36,0,1,8000,0,0,5,1,35-44,Single Family,High School,2
16960,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,100320,2,0,0,0,0,1,1,0,1,0,74,1,1,8000,0,1,5,1,70-Above,Single Family,High School,2
16961,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,29,0,2,8000,0,0,5.05,1,25-34,Single Family,Some College,2
16962,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,100320,4,0,0,0,0,0,1,0,0,1,67,0,4,8000,0,0,5.5,1,55-69,Unknown,Graduate School,2
16963,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,28,1,1,8000,0,0,5.5,1,25-34,Single Family,High School,2
16964,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,107966,4,0,0,0,0,0,0,0,0,1,29,0,2,8000,0,0,5.5,1,25-34,Unknown,Some College,2
16965,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,2,0,0,0,0,1,0,0,0,0,53,1,1,8000,0,0,5.5,1,45-54,Single Family,High School,2
16966,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,4,0,0,0,0,0,0,0,1,0,61,0,1,8000,0,0,5.75,1,55-69,Unknown,High School,2
16967,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,1,0,0,0,0,37,0,1,8000,0,0,5.89,1,35-44,Single Family,High School,2
16968,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,3,118161,2,0,0,0,0,0,0,0,0,0,76,0,1,8000,0,1,6,1,70-Above,Single Family,High School,2
16969,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,102869,2,0,0,0,0,0,0,0,0,0,20,0,1,8000,0,0,6,1,18-24,Single Family,High School,2
16970,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,113063,2,0,0,0,0,0,0,0,0,1,47,0,1,8000,0,0,6,1,45-54,Single Family,High School,2
16971,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,110515,4,0,0,0,0,0,0,0,0,0,37,0,2,8000,0,0,6,1,35-44,Unknown,Some College,2
16972,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,4,0,0,0,0,0,0,0,0,0,42,0,1,8000,0,0,6,1,35-44,Unknown,High School,2
16973,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,3,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,6.11,1,45-54,Condo,High School,2
16974,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,118161,4,0,0,0,0,0,1,0,0,1,75,0,2,8000,0,0,7,1,70-Above,Unknown,Some College,2
16975,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,2,0,0,0,0,0,0,0,0,0,29,0,1,8000,0,0,7,1,25-34,Single Family,High School,2
16976,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,3,97771,4,0,0,1,1,0,1,1,0,1,37,0,2,8000,0,0,7,1,35-44,Unknown,Some College,2
16977,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,32,0,1,8000,0,0,7,1,25-34,Single Family,High School,2
16978,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,113063,2,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,8,1,45-54,Single Family,High School,2
16979,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,4,0,0,0,0,0,0,0,0,0,38,0,2,8000,0,0,8,1,35-44,Unknown,Some College,2
16980,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,105417,2,0,0,0,0,0,0,0,0,0,33,0,1,8000,0,0,8,1,25-34,Single Family,High School,2
16981,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,2,0,0,0,0,0,0,0,0,0,26,0,1,8000,0,0,8,1,25-34,Single Family,High School,2
16982,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,115612,4,0,0,0,0,0,0,0,1,0,34,1,1,8000,0,1,12,1,25-34,Unknown,High School,2
16983,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,4,0,0,1,0,1,1,0,0,0,35,0,3,8000,0,0,14,1,35-44,Unknown,Completed College,2
16984,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,3,0,0,0,0,0,0,0,0,0,59,0,1,8000,0,0,5.67,1,55-69,Condo,High School,2
16985,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,113063,2,0,0,0,0,0,0,0,0,0,45,0,1,8000,0,0,5.63,1,45-54,Single Family,High School,2
16986,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,107966,2,0,0,1,1,0,1,1,0,1,24,0,2,8000,0,0,5,1,18-24,Single Family,Some College,2
16987,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,4,0,0,0,0,0,0,0,0,0,60,0,2,8000,0,1,5.91,1,55-69,Unknown,Some College,2
16988,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,3,97771,2,0,1,1,1,0,1,1,0,0,56,0,1,8000,0,0,6.01,1,55-69,Single Family,High School,2
16989,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,97771,4,0,0,0,1,0,1,1,0,0,78,0,1,8000,0,0,6.34,1,70-Above,Unknown,High School,2
16990,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,0,0,0,0,0,1,0,0,0,1,42,1,1,8000,0,1,5.51,1,35-44,Unknown,High School,2
16991,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,107966,4,0,0,0,0,0,0,0,0,0,50,0,1,8000,0,0,5.79,1,45-54,Unknown,High School,2
16992,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,97771,4,0,0,0,0,1,1,0,0,0,64,1,1,8000,0,0,5.65,1,55-69,Unknown,High School,2
16993,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,120709,2,0,0,0,0,0,0,0,0,0,39,0,1,8000,0,0,6.34,1,35-44,Single Family,High School,2
16994,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,3,0,0,0,0,0,0,0,0,0,53,0,1,8000,0,0,5.46,1,45-54,Condo,High School,2
16995,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,107966,1,0,0,0,0,0,0,0,0,0,63,1,1,8000,1,0,5.44,1,55-69,Apartment,High School,2
16996,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,156645,4,0,0,0,0,0,1,0,1,1,53,1,2,8000,1,1,9,1,45-54,Unknown,Some College,2
16997,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,1,0,0,0,0,49,0,1,8000,0,0,6,1,45-54,Single Family,High School,2
16998,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,3,0,0,0,0,0,0,0,0,0,42,0,1,8000,0,0,6.46,1,35-44,Condo,High School,2
16999,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,151562,2,0,0,0,0,0,1,0,0,1,64,1,1,8000,1,1,4,1,55-69,Single Family,High School,2
17000,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,92260,4,0,0,0,0,1,0,0,0,1,66,1,1,8000,1,0,4,1,55-69,Unknown,High School,2
17001,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,115612,2,0,0,0,0,0,0,0,0,0,49,0,1,8000,1,0,4,1,45-54,Single Family,High School,2
17002,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,105417,2,0,1,0,0,0,0,1,0,1,68,1,1,8000,1,1,5,1,55-69,Single Family,High School,2
17003,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,118161,2,0,0,0,0,0,0,0,0,0,36,1,2,8000,1,0,5,1,35-44,Single Family,Some College,2
17004,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,110515,2,0,0,0,0,0,0,0,0,0,31,1,1,8000,1,0,5,1,25-34,Single Family,High School,2
17005,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,115612,4,0,0,0,1,0,1,1,0,1,66,1,2,8000,1,0,5.33,1,55-69,Unknown,Some College,2
17006,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,4,107966,2,0,1,1,0,0,1,0,0,1,81,1,1,8000,1,0,6,1,70-Above,Single Family,High School,2
17007,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,118000,4,0,0,0,0,0,0,0,0,0,45,0,2,8000,1,0,6,1,45-54,Unknown,Some College,2
17008,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,78169,4,0,1,0,0,0,1,0,0,1,75,1,1,8000,1,0,5,1,70-Above,Unknown,High School,2
17009,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,113063,2,0,0,0,0,0,1,0,0,0,30,1,1,8000,1,0,6.09,1,25-34,Single Family,High School,2
17010,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,174249,2,0,0,0,0,0,0,0,0,0,28,1,1,8000,1,1,6,1,25-34,Single Family,High School,2
17011,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,186314,2,0,0,1,1,1,1,0,1,1,33,1,3,8000,1,1,6,1,25-34,Single Family,Completed College,2
17012,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,2,0,0,0,0,0,0,0,0,0,37,0,2,8000,1,0,7,1,35-44,Single Family,Some College,2
17013,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,116516,2,0,0,0,0,0,1,0,0,1,36,1,2,8000,1,0,9,1,35-44,Single Family,Some College,2
17014,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,107966,2,0,0,0,0,0,0,0,0,0,70,0,1,8000,1,0,3,1,70-Above,Single Family,High School,2
17015,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,102869,2,0,0,0,0,0,0,0,0,0,63,0,1,8000,1,0,4,1,55-69,Single Family,High School,2
17016,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,2,0,0,0,0,0,0,0,0,0,48,1,1,8000,1,0,4,1,45-54,Single Family,High School,2
17017,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,2,97771,2,0,0,0,0,0,0,0,0,0,51,0,1,8000,1,0,4,1,45-54,Single Family,High School,2
17018,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,97771,3,0,0,0,0,0,0,0,0,0,36,0,1,8000,1,0,4,1,35-44,Condo,High School,2
17019,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,107966,2,0,0,0,0,0,0,0,0,0,39,0,1,8000,1,0,5,1,35-44,Single Family,High School,2
17020,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,1,97771,2,0,0,0,0,0,0,0,0,0,38,0,1,8000,1,0,5,1,35-44,Single Family,High School,2
17021,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,110515,2,0,0,0,0,0,0,0,0,0,50,0,1,8000,1,0,5,1,45-54,Single Family,High School,2
17022,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,113063,2,0,0,0,0,0,0,0,0,0,45,1,3,8000,1,0,5,1,45-54,Single Family,Completed College,2
17023,7,350,$350,0,0,$0,1,20,$20,0,0,$0,370,$370,0,100320,2,0,0,0,0,0,0,0,0,0,39,0,1,8000,1,0,5,1,35-44,Single Family,High School,2
